Store,Date,Weekly_Sales_Store,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Total Markdown,Total Sales,SalesPerSqFt,
18,4/6/2010,876902.87,FALSE,70.28,2.857,0,0,0,0,0,132.3648387,9.269,B,120653,0,876902.87,7.267974025,
18,11/6/2010,845252.21,FALSE,64.08,2.83,0,0,0,0,0,132.4357419,9.269,B,120653,0,845252.21,7.005646026,
18,18/6/2010,877996.27,FALSE,65.96,2.805,0,0,0,0,0,132.4733333,9.269,B,120653,0,877996.27,7.277036377,
18,25/6/2010,893995.44,FALSE,74.04,2.81,0,0,0,0,0,132.4976,9.269,B,120653,0,893995.44,7.409641202,
18,2/7/2010,958875.37,FALSE,71.22,2.815,0,0,0,0,0,132.5218667,9.342,B,120653,0,958875.37,7.947381085,
18,9/7/2010,836915.92,FALSE,79.75,2.806,0,0,0,0,0,132.5461333,9.342,B,120653,0,836915.92,6.936552925,
18,16/7/2010,876591.41,FALSE,76.9,2.796,0,0,0,0,0,132.5667742,9.342,B,120653,0,876591.41,7.265392572,
18,23/7/2010,893504.87,FALSE,75.71,2.784,0,0,0,0,0,132.5825806,9.342,B,120653,0,893504.87,7.405575245,
18,30/7/2010,833517.19,FALSE,75.79,2.792,0,0,0,0,0,132.5983871,9.342,B,120653,0,833517.19,6.908383463,
18,6/8/2010,795301.17,FALSE,73.67,2.792,0,0,0,0,0,132.6141935,9.342,B,120653,0,795301.17,6.591640241,
18,13/8/2010,759995.18,FALSE,74.19,2.81,0,0,0,0,0,132.63,9.342,B,120653,0,759995.18,6.299016021,
18,20/8/2010,783929.7,FALSE,71.76,2.796,0,0,0,0,0,132.6616129,9.342,B,120653,0,783929.7,6.497390865,
18,27/8/2010,802583.89,FALSE,67.05,2.77,0,0,0,0,0,132.6932258,9.342,B,120653,0,802583.89,6.652001111,
18,3/9/2010,834373.73,FALSE,75.42,2.735,0,0,0,0,0,132.7248387,9.342,B,120653,0,834373.73,6.915482665,
18,10/9/2010,1200888.28,TRUE,67.09,2.717,0,0,0,0,0,132.7564516,9.342,B,120653,0,1200888.28,9.953240118,
18,17/9/2010,871264.25,FALSE,60.94,2.716,0,0,0,0,0,132.7670667,9.342,B,120653,0,871264.25,7.221239837,
18,24/9/2010,852876.29,FALSE,64.82,2.718,0,0,0,0,0,132.7619333,9.342,B,120653,0,852876.29,7.068836167,
18,1/10/2010,829207.27,FALSE,67.76,2.717,0,0,0,0,0,132.7568,9.331,B,120653,0,829207.27,6.872661848,
18,8/10/2010,827738.06,FALSE,54.73,2.776,0,0,0,0,0,132.7516667,9.331,B,120653,0,827738.06,6.860484696,
18,15/10/2010,838297.32,FALSE,52.02,2.878,0,0,0,0,0,132.7633548,9.331,B,120653,0,838297.32,6.948002288,
18,22/10/2010,815093.76,FALSE,47.12,2.919,0,0,0,0,0,132.8170968,9.331,B,120653,0,815093.76,6.75568581,
18,29/10/2010,861941.25,FALSE,55.85,2.938,0,0,0,0,0,132.8708387,9.331,B,120653,0,861941.25,7.143968654,
18,5/11/2010,818434.49,FALSE,42.05,2.938,0,0,0,0,0,132.9245806,9.331,B,120653,0,818434.49,6.783374553,
18,12/11/2010,855459.96,FALSE,43.17,2.961,0,0,0,0,0,132.9783226,9.331,B,120653,0,855459.96,7.090250222,
18,19/11/2010,782252.57,FALSE,45.26,3.03,0,0,0,0,0,132.9172,9.331,B,120653,0,782252.57,6.483490423,
18,26/11/2010,1005448.76,TRUE,40.81,3.07,0,0,0,0,0,132.8369333,9.331,B,120653,0,1005448.76,8.333392125,
18,3/12/2010,926573.81,FALSE,37.09,3.065,0,0,0,0,0,132.7566667,9.331,B,120653,0,926573.81,7.679658276,
18,10/12/2010,962475.55,FALSE,25.64,3.132,0,0,0,0,0,132.6764,9.331,B,120653,0,962475.55,7.97722021,
18,17/12/2010,1049372.38,FALSE,27.4,3.139,0,0,0,0,0,132.6804516,9.331,B,120653,0,1049372.38,8.697441257,
18,24/12/2010,1309226.79,FALSE,28.16,3.15,0,0,0,0,0,132.7477419,9.331,B,120653,0,1309226.79,10.85117477,
18,31/12/2010,635862.55,TRUE,26.1,3.177,0,0,0,0,0,132.8150323,9.331,B,120653,0,635862.55,5.270176042,
18,7/1/2011,1083071.14,FALSE,30.1,3.193,0,0,0,0,0,132.8823226,9.131,B,120653,0,1083071.14,8.976744383,
18,14/1/2011,758510.36,FALSE,22.69,3.215,0,0,0,0,0,132.9510645,9.131,B,120653,0,758510.36,6.286709489,
18,21/1/2011,755804.37,FALSE,22.55,3.232,0,0,0,0,0,133.0285161,9.131,B,120653,0,755804.37,6.264281618,
18,28/1/2011,736335.69,FALSE,14.84,3.243,0,0,0,0,0,133.1059677,9.131,B,120653,0,736335.69,6.10292069,
18,4/2/2011,816603.05,FALSE,20.79,3.24,0,0,0,0,0,133.1834194,9.131,B,120653,0,816603.05,6.768195155,
18,11/2/2011,813211.46,TRUE,24.3,3.255,0,0,0,0,0,133.260871,9.131,B,120653,0,813211.46,6.740084871,
18,18/2/2011,860962.91,FALSE,31.59,3.263,0,0,0,0,0,133.3701429,9.131,B,120653,0,860962.91,7.135859945,
18,25/2/2011,767256.53,FALSE,26.15,3.281,0,0,0,0,0,133.4921429,9.131,B,120653,0,767256.53,6.359199771,
18,4/3/2011,816138.33,FALSE,28.49,3.437,0,0,0,0,0,133.6141429,9.131,B,120653,0,816138.33,6.764343448,
18,11/3/2011,779602.36,FALSE,38.4,3.6,0,0,0,0,0,133.7361429,9.131,B,120653,0,779602.36,6.461524869,
18,18/3/2011,778436.81,FALSE,41.12,3.634,0,0,0,0,0,133.8492258,9.131,B,120653,0,778436.81,6.451864521,
18,25/3/2011,781267.76,FALSE,36.65,3.624,0,0,0,0,0,133.9587419,9.131,B,120653,0,781267.76,6.47532809,
18,1/4/2011,795859.23,FALSE,35.06,3.638,0,0,0,0,0,134.0682581,8.975,B,120653,0,795859.23,6.596265572,
18,8/4/2011,811855.72,FALSE,43.32,3.72,0,0,0,0,0,134.1777742,8.975,B,120653,0,811855.72,6.728848184,
18,15/4/2011,825283.43,FALSE,49.91,3.823,0,0,0,0,0,134.2784667,8.975,B,120653,0,825283.43,6.840140154,
18,22/4/2011,1060770.11,FALSE,45.99,3.919,0,0,0,0,0,134.3571,8.975,B,120653,0,1060770.11,8.791908282,
18,29/4/2011,806979.15,FALSE,58.82,3.988,0,0,0,0,0,134.4357333,8.975,B,120653,0,806979.15,6.688430043,
18,6/5/2011,882132.28,FALSE,54.17,4.078,0,0,0,0,0,134.5143667,8.975,B,120653,0,882132.28,7.311316586,
18,13/5/2011,870625.49,FALSE,58.48,4.095,0,0,0,0,0,134.593,8.975,B,120653,0,870625.49,7.215945646,
18,20/5/2011,844443.35,FALSE,57.55,4.101,0,0,0,0,0,134.6803871,8.975,B,120653,0,844443.35,6.998942007,
18,27/5/2011,892056.64,FALSE,64.6,4.034,0,0,0,0,0,134.7677742,8.975,B,120653,0,892056.64,7.393571979,
18,3/6/2011,895020.48,FALSE,70.9,3.973,0,0,0,0,0,134.8551613,8.975,B,120653,0,895020.48,7.418136971,
18,10/6/2011,881190.46,FALSE,69.49,3.924,0,0,0,0,0,134.9425484,8.975,B,120653,0,881190.46,7.303510563,
18,17/6/2011,894686.67,FALSE,63.23,3.873,0,0,0,0,0,135.0837333,8.975,B,120653,0,894686.67,7.415370277,
18,24/6/2011,920719.98,FALSE,67.41,3.851,0,0,0,0,0,135.2652667,8.975,B,120653,0,920719.98,7.631140378,
18,1/7/2011,940554.34,FALSE,69.75,3.815,0,0,0,0,0,135.4468,8.89,B,120653,0,940554.34,7.795532146,
18,8/7/2011,915064.22,FALSE,73.12,3.784,0,0,0,0,0,135.6283333,8.89,B,120653,0,915064.22,7.584264129,
18,15/7/2011,902727.76,FALSE,74.36,3.827,0,0,0,0,0,135.7837419,8.89,B,120653,0,902727.76,7.482016692,
18,22/7/2011,899044.34,FALSE,78.68,3.882,0,0,0,0,0,135.8738387,8.89,B,120653,0,899044.34,7.451487655,
18,29/7/2011,861894.77,FALSE,73.85,3.898,0,0,0,0,0,135.9639355,8.89,B,120653,0,861894.77,7.143583417,
18,5/8/2011,866184.92,FALSE,74.58,3.903,0,0,0,0,0,136.0540323,8.89,B,120653,0,866184.92,7.179141173,
18,12/8/2011,800819.79,FALSE,73.57,3.88,0,0,0,0,0,136.144129,8.89,B,120653,0,800819.79,6.637379841,
18,19/8/2011,797523.04,FALSE,69.24,3.82,0,0,0,0,0,136.183129,8.89,B,120653,0,797523.04,6.610055614,
18,26/8/2011,837390.79,FALSE,70.32,3.796,0,0,0,0,0,136.2136129,8.89,B,120653,0,837390.79,6.940488757,
18,2/9/2011,847380.07,FALSE,68.23,3.784,0,0,0,0,0,136.2440968,8.89,B,120653,0,847380.07,7.023282223,
18,9/9/2011,1161900.18,TRUE,68.11,3.809,0,0,0,0,0,136.2745806,8.89,B,120653,0,1161900.18,9.630097718,
18,16/9/2011,1051116.95,FALSE,66.23,3.809,0,0,0,0,0,136.3145,8.89,B,120653,0,1051116.95,8.711900657,
18,23/9/2011,895535.31,FALSE,60.44,3.758,0,0,0,0,0,136.367,8.89,B,120653,0,895535.31,7.422404002,
18,30/9/2011,868191.05,FALSE,69.01,3.684,0,0,0,0,0,136.4195,8.89,B,120653,0,868191.05,7.195768443,
18,7/10/2011,918006.9,FALSE,54.65,3.633,0,0,0,0,0,136.472,8.471,B,120653,0,918006.9,7.608653743,
18,14/10/2011,884042.63,FALSE,60.26,3.583,0,0,0,0,0,136.5150968,8.471,B,120653,0,884042.63,7.327150009,
18,21/10/2011,877380.22,FALSE,55.83,3.618,0,0,0,0,0,136.5017742,8.471,B,120653,0,877380.22,7.271930412,
18,28/10/2011,936508.43,FALSE,45.61,3.604,0,0,0,0,0,136.4884516,8.471,B,120653,0,936508.43,7.761998707,
18,4/11/2011,927657.63,FALSE,38.29,3.586,0,0,0,0,0,136.475129,8.471,B,120653,0,927657.63,7.688641227,
18,11/11/2011,914759.2,FALSE,45.69,3.57,15992.53,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,B,120653,37153.07,951912.27,7.8896693,
18,18/11/2011,877724.31,FALSE,47.88,3.571,5223.35,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,B,120653,12705.08,890429.39,7.380084954,
18,25/11/2011,1225700.28,TRUE,41.97,3.536,748.82,46,71366.86,19,577.4,136.4788,8.471,B,120653,72758.08,1298458.36,10.76192353,
18,2/12/2011,945267.68,FALSE,46.25,3.501,4614.36,7,1389.17,2419.58,23235.01,136.4909333,8.471,B,120653,31665.12,976932.8,8.097045245,
18,9/12/2011,976522.93,FALSE,42.36,3.47,5128.67,10.5,659.34,2773.46,6374.67,136.5030667,8.471,B,120653,14946.64,991469.57,8.217529361,
18,16/12/2011,1067754.06,FALSE,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,B,120653,8500.12,1076254.18,8.92024384,
18,23/12/2011,1289156.9,FALSE,35.78,3.413,159.95,12.79,2083.28,71.51,2131.65,136.5883871,8.471,B,120653,4459.18,1293616.08,10.72178959,
18,30/12/2011,777207.3,TRUE,32.36,3.402,3214.22,53296.65,300.74,621.37,1276.08,136.6432581,8.471,B,120653,58709.06,835916.36,6.92826834,
18,6/1/2012,1198104.22,FALSE,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,B,120653,60237.02,1258341.24,10.42942355,
18,13/1/2012,873576.96,FALSE,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,B,120653,29968.86,903545.82,7.488796963,
18,20/1/2012,809272.65,FALSE,24.2,3.542,4209.35,5114.77,3.66,414.31,965.11,136.8564194,8.075,B,120653,10707.2,819979.85,6.796182855,
18,27/1/2012,769522.33,FALSE,30.44,3.568,3237.56,3060.93,0,22.5,653.02,136.9598387,8.075,B,120653,6974.01,776496.34,6.435781456,
18,3/2/2012,864852.85,FALSE,37.62,3.633,19499.87,3227,424.44,43570.91,3158.83,137.0632581,8.075,B,120653,69881.05,934733.9,7.747290992,
18,10/2/2012,880165.7,TRUE,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,B,120653,65971.6,946137.3,7.841805011,
18,17/2/2012,927084.65,FALSE,32.87,3.703,17875.37,9663.67,2,10433.78,5439.08,137.2583103,8.075,B,120653,43413.9,970498.55,8.043716692,
18,24/2/2012,843864.43,FALSE,36.34,3.751,8425.97,10284.14,0,1417.12,3566.91,137.3411034,8.075,B,120653,23694.14,867558.57,7.190526303,
18,2/3/2012,856178.47,FALSE,33.59,3.827,26970.65,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,B,120653,61547.46,917725.93,7.606324998,
18,9/3/2012,860224.98,FALSE,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,B,120653,11988.29,872213.27,7.229105534,
18,16/3/2012,853136.46,FALSE,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,B,120653,14081.89,867218.35,7.187706481,
18,23/3/2012,851762.28,FALSE,58.06,3.889,4449.37,237.61,6.53,475.59,2848.63,137.6552903,8.075,B,120653,8017.73,859780.01,7.126055796,
18,30/3/2012,872469.03,FALSE,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,B,120653,16621.2,889090.23,7.368985686,
18,6/4/2012,986922.62,FALSE,43.8,3.957,7879.75,0,43.89,3186.17,5337.91,137.7970968,8.304,B,120653,16447.72,1003370.34,8.316165698,
18,13/4/2012,877055.32,FALSE,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,B,120653,19155.69,896211.01,7.42800436,
18,20/4/2012,1119979.98,FALSE,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,B,120653,24097.37,1144077.35,9.482377977,
18,27/4/2012,925916.65,FALSE,50.43,4.023,2255.05,5.83,23.93,17.92,1445.88,137.9781333,8.304,B,120653,3748.61,929665.26,7.70528093,
18,4/5/2012,930121.14,FALSE,49.66,3.991,13737.74,0,39.54,4131.8,3521.29,138.0332,8.304,B,120653,21430.37,951551.51,7.886679237,
18,11/5/2012,944100.3,FALSE,57.44,3.947,11557.93,0,89.44,1570.63,3911.58,138.0882667,8.304,B,120653,17129.58,961229.88,7.966895809,
18,18/5/2012,968816.33,FALSE,62.31,3.899,9525.2,0,70.23,868.98,2396.74,138.1065806,8.304,B,120653,12861.15,981677.48,8.136370252,
18,25/5/2012,984881.59,FALSE,65.48,3.85,12179.37,0,251.38,2595.31,1605.36,138.1101935,8.304,B,120653,16631.42,1001513.01,8.300771717,
18,1/6/2012,938914.28,FALSE,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,B,120653,17082.26,955996.54,7.923520675,
18,8/6/2012,987990.24,FALSE,59.1,3.746,9422.6,218,32.42,427.69,6113.61,138.1174194,8.304,B,120653,16214.32,1004204.56,8.323079907,
18,15/6/2012,964169.67,FALSE,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,B,120653,12677.33,976847,8.096334115,
18,22/6/2012,981210.57,FALSE,70.92,3.629,8206.82,478.09,1.37,3726.43,4323.55,138.1629,8.304,B,120653,16736.26,997946.83,8.271214392,
18,29/6/2012,982322.24,FALSE,70.17,3.577,4281.61,262.88,0,829.99,2102.06,138.1962667,8.304,B,120653,7476.54,989798.78,8.203681467,
18,6/7/2012,1046782.52,FALSE,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,B,120653,17926.17,1064708.69,8.824552145,
18,13/7/2012,960746.04,FALSE,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,B,120653,11430.15,972176.19,8.05762136,
18,20/7/2012,944698.7,FALSE,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,B,120653,3917.69,948616.39,7.862352283,
18,27/7/2012,907493.24,FALSE,72.97,3.701,4182.36,117.52,5.9,3944.27,4654,138.2033871,8.535,B,120653,12904.05,920397.29,7.628465848,
18,3/8/2012,877813.33,FALSE,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,B,120653,39029.81,916843.14,7.59900823,
18,10/8/2012,849074.04,FALSE,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,B,120653,26543.04,875617.08,7.257317099,
18,17/8/2012,844928.17,FALSE,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,B,120653,5044.85,849973.02,7.044773193,
18,24/8/2012,924299.78,FALSE,68.52,3.874,842.8,63.4,32.68,460.81,3260.03,138.2814516,8.535,B,120653,4659.72,928959.5,7.699431427,
18,31/8/2012,865924.2,FALSE,70.09,3.884,20913.04,7.98,98.98,9800.5,4527.8,138.3771935,8.535,B,120653,35348.3,901272.5,7.469955161,
18,7/9/2012,1255633.29,TRUE,71.85,3.921,5817.03,3,99.56,346.88,4664.82,138.4729355,8.535,B,120653,10931.29,1266564.58,10.4975805,
18,14/9/2012,1071040.22,FALSE,64.45,3.988,10608.96,0,12.41,1458.55,5520.31,138.5673,8.535,B,120653,17600.23,1088640.45,9.022904113,
18,21/9/2012,938303.28,FALSE,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,B,120653,16640.76,954944.04,7.914797311,
18,28/9/2012,972716.24,FALSE,58.24,4.018,2247.94,22.73,45.56,2464.93,1640.3,138.7395,8.535,B,120653,6421.46,979137.7,8.115319967,
18,5/10/2012,952609.17,FALSE,59.68,4.027,6366.36,0,27.33,3667.31,3573.44,138.8256,8.243,B,120653,13634.44,966243.61,8.008450764,
18,12/10/2012,919878.34,FALSE,50.97,4.029,2241.19,0,30.08,901.32,3592.56,138.9117,8.243,B,120653,6765.15,926643.49,7.6802358,
18,19/10/2012,957356.84,FALSE,51.96,4,1894.83,0,2.24,501.85,1453.25,138.8336129,8.243,B,120653,3852.17,961209.01,7.966722833,
18,26/10/2012,943465.29,FALSE,56.09,3.917,5430.61,128.31,50,822.64,969.64,138.7281613,8.243,B,120653,7401.2,950866.49,7.881001633,
19,5/2/2010,1507637.17,FALSE,20.96,2.954,0,0,0,0,0,131.5279032,8.35,A,203819,0,1507637.17,7.396941257,
19,12/2/2010,1536549.95,TRUE,23.22,2.94,0,0,0,0,0,131.5866129,8.35,A,203819,0,1536549.95,7.538796432,
19,19/2/2010,1515976.11,FALSE,28.57,2.909,0,0,0,0,0,131.637,8.35,A,203819,0,1515976.11,7.437854714,
19,26/2/2010,1373270.06,FALSE,30.33,2.91,0,0,0,0,0,131.686,8.35,A,203819,0,1373270.06,6.737694032,
19,5/3/2010,1495844.57,FALSE,32.92,2.919,0,0,0,0,0,131.735,8.35,A,203819,0,1495844.57,7.339083059,
19,12/3/2010,1467889.2,FALSE,39.06,2.938,0,0,0,0,0,131.784,8.35,A,203819,0,1467889.2,7.201925238,
19,19/3/2010,1332940.35,FALSE,43.74,2.96,0,0,0,0,0,131.8242903,8.35,A,203819,0,1332940.35,6.539823814,
19,26/3/2010,1427023.45,FALSE,39.07,2.963,0,0,0,0,0,131.863129,8.35,A,203819,0,1427023.45,7.001425039,
19,2/4/2010,1642970.27,FALSE,45.26,2.957,0,0,0,0,0,131.9019677,8.185,A,203819,0,1642970.27,8.060927931,
19,9/4/2010,1489613.32,FALSE,55.66,2.992,0,0,0,0,0,131.9408065,8.185,A,203819,0,1489613.32,7.30851059,
19,16/4/2010,1460354.67,FALSE,49.67,3.01,0,0,0,0,0,131.9809,8.185,A,203819,0,1460354.67,7.164958468,
19,23/4/2010,1456793.33,FALSE,46.87,3.021,0,0,0,0,0,132.0226667,8.185,A,203819,0,1456793.33,7.147485416,
19,30/4/2010,1405065.57,FALSE,49.89,3.042,0,0,0,0,0,132.0644333,8.185,A,203819,0,1405065.57,6.893692786,
19,7/5/2010,1566219.77,FALSE,62.54,3.095,0,0,0,0,0,132.1062,8.185,A,203819,0,1566219.77,7.684365883,
19,14/5/2010,1437319.45,FALSE,46.53,3.112,0,0,0,0,0,132.152129,8.185,A,203819,0,1437319.45,7.051940447,
19,21/5/2010,1377716.17,FALSE,57.53,3.096,0,0,0,0,0,132.2230323,8.185,A,203819,0,1377716.17,6.759508044,
19,28/5/2010,1648882.62,FALSE,68.85,3.046,0,0,0,0,0,132.2939355,8.185,A,203819,0,1648882.62,8.089935776,
19,4/6/2010,1519013.49,FALSE,68.88,3.006,0,0,0,0,0,132.3648387,8.185,A,203819,0,1519013.49,7.452757054,
19,11/6/2010,1410683.94,FALSE,61.64,2.972,0,0,0,0,0,132.4357419,8.185,A,203819,0,1410683.94,6.921258273,
19,18/6/2010,1457314.39,FALSE,66.25,2.942,0,0,0,0,0,132.4733333,8.185,A,203819,0,1457314.39,7.1500419,
19,25/6/2010,1450407.32,FALSE,72.3,2.958,0,0,0,0,0,132.4976,8.185,A,203819,0,1450407.32,7.116153646,
19,2/7/2010,1549018.68,FALSE,66.25,2.958,0,0,0,0,0,132.5218667,8.099,A,203819,0,1549018.68,7.599971936,
19,9/7/2010,1577541.24,FALSE,78.22,2.94,0,0,0,0,0,132.5461333,8.099,A,203819,0,1577541.24,7.739912569,
19,16/7/2010,1412157.02,FALSE,74.6,2.933,0,0,0,0,0,132.5667742,8.099,A,203819,0,1412157.02,6.928485666,
19,23/7/2010,1372043.71,FALSE,74.68,2.924,0,0,0,0,0,132.5825806,8.099,A,203819,0,1372043.71,6.731677174,
19,30/7/2010,1366395.96,FALSE,72.83,2.932,0,0,0,0,0,132.5983871,8.099,A,203819,0,1366395.96,6.70396754,
19,6/8/2010,1492060.89,FALSE,74.2,2.942,0,0,0,0,0,132.6141935,8.099,A,203819,0,1492060.89,7.320519137,
19,13/8/2010,1418027.08,FALSE,72.71,2.923,0,0,0,0,0,132.63,8.099,A,203819,0,1418027.08,6.957286023,
19,20/8/2010,1419383.19,FALSE,72.22,2.913,0,0,0,0,0,132.6616129,8.099,A,203819,0,1419383.19,6.963939525,
19,27/8/2010,1557888.16,FALSE,66.4,2.885,0,0,0,0,0,132.6932258,8.099,A,203819,0,1557888.16,7.643488389,
19,3/9/2010,1623519.64,FALSE,74.69,2.86,0,0,0,0,0,132.7248387,8.099,A,203819,0,1623519.64,7.965497034,
19,10/9/2010,1591453.39,TRUE,63.36,2.837,0,0,0,0,0,132.7564516,8.099,A,203819,0,1591453.39,7.808169945,
19,17/9/2010,1386789.31,FALSE,58.68,2.846,0,0,0,0,0,132.7670667,8.099,A,203819,0,1386789.31,6.804023717,
19,24/9/2010,1318343.58,FALSE,63.43,2.837,0,0,0,0,0,132.7619333,8.099,A,203819,0,1318343.58,6.468207478,
19,1/10/2010,1379456.3,FALSE,59.91,2.84,0,0,0,0,0,132.7568,8.067,A,203819,0,1379456.3,6.768045668,
19,8/10/2010,1428960.72,FALSE,53.74,2.903,0,0,0,0,0,132.7516667,8.067,A,203819,0,1428960.72,7.010929894,
19,15/10/2010,1369317.63,FALSE,51.32,2.999,0,0,0,0,0,132.7633548,8.067,A,203819,0,1369317.63,6.71830217,
19,22/10/2010,1357154.71,FALSE,48.45,3.049,0,0,0,0,0,132.8170968,8.067,A,203819,0,1357154.71,6.658627066,
19,29/10/2010,1404576.48,FALSE,56.11,3.055,0,0,0,0,0,132.8708387,8.067,A,203819,0,1404576.48,6.891293157,
19,5/11/2010,1435379.25,FALSE,41.78,3.049,0,0,0,0,0,132.9245806,8.067,A,203819,0,1435379.25,7.042421217,
19,12/11/2010,1490235.86,FALSE,40.3,3.065,0,0,0,0,0,132.9783226,8.067,A,203819,0,1490235.86,7.311564967,
19,19/11/2010,1377593.1,FALSE,44.22,3.138,0,0,0,0,0,132.9172,8.067,A,203819,0,1377593.1,6.758904224,
19,26/11/2010,1993367.83,TRUE,42.62,3.186,0,0,0,0,0,132.8369333,8.067,A,203819,0,1993367.83,9.780088363,
19,3/12/2010,1615987.96,FALSE,36.64,3.2,0,0,0,0,0,132.7566667,8.067,A,203819,0,1615987.96,7.928544248,
19,10/12/2010,1799070.98,FALSE,25.12,3.255,0,0,0,0,0,132.6764,8.067,A,203819,0,1799070.98,8.82680702,
19,17/12/2010,1911967.44,FALSE,26.83,3.301,0,0,0,0,0,132.6804516,8.067,A,203819,0,1911967.44,9.380712495,
19,24/12/2010,2678206.42,FALSE,26.05,3.309,0,0,0,0,0,132.7477419,8.067,A,203819,0,2678206.42,13.14012148,
19,31/12/2010,1275146.94,TRUE,28.65,3.336,0,0,0,0,0,132.8150323,8.067,A,203819,0,1275146.94,6.256271201,
19,7/1/2011,1224175.99,FALSE,31.34,3.351,0,0,0,0,0,132.8823226,7.771,A,203819,0,1224175.99,6.006191719,
19,14/1/2011,1181204.53,FALSE,21.68,3.367,0,0,0,0,0,132.9510645,7.771,A,203819,0,1181204.53,5.795360246,
19,21/1/2011,1212967.84,FALSE,22.8,3.391,0,0,0,0,0,133.0285161,7.771,A,203819,0,1212967.84,5.951201017,
19,28/1/2011,1284185.49,FALSE,20.66,3.402,0,0,0,0,0,133.1059677,7.771,A,203819,0,1284185.49,6.300617165,
19,4/2/2011,1370562.11,FALSE,21.02,3.4,0,0,0,0,0,133.1834194,7.771,A,203819,0,1370562.11,6.72440798,
19,11/2/2011,1430851.11,TRUE,21.79,3.416,0,0,0,0,0,133.260871,7.771,A,203819,0,1430851.11,7.02020474,
19,18/2/2011,1457270.16,FALSE,34.74,3.42,0,0,0,0,0,133.3701429,7.771,A,203819,0,1457270.16,7.149824894,
19,25/2/2011,1296658.47,FALSE,23.24,3.452,0,0,0,0,0,133.4921429,7.771,A,203819,0,1296658.47,6.361813521,
19,4/3/2011,1433569.44,FALSE,29.28,3.605,0,0,0,0,0,133.6141429,7.771,A,203819,0,1433569.44,7.033541721,
19,11/3/2011,1351450.43,FALSE,35.59,3.752,0,0,0,0,0,133.7361429,7.771,A,203819,0,1351450.43,6.630640078,
19,18/3/2011,1257972.37,FALSE,40.32,3.796,0,0,0,0,0,133.8492258,7.771,A,203819,0,1257972.37,6.172007369,
19,25/3/2011,1266564.94,FALSE,33.26,3.789,0,0,0,0,0,133.9587419,7.771,A,203819,0,1266564.94,6.214165215,
19,1/4/2011,1305950.22,FALSE,30.68,3.811,0,0,0,0,0,134.0682581,7.658,A,203819,0,1305950.22,6.407401763,
19,8/4/2011,1419911.91,FALSE,41.26,3.895,0,0,0,0,0,134.1777742,7.658,A,203819,0,1419911.91,6.966533591,
19,15/4/2011,1392093.04,FALSE,48.67,3.981,0,0,0,0,0,134.2784667,7.658,A,203819,0,1392093.04,6.830045482,
19,22/4/2011,1514288.82,FALSE,41.66,4.061,0,0,0,0,0,134.3571,7.658,A,203819,0,1514288.82,7.42957634,
19,29/4/2011,1297237.7,FALSE,54.23,4.117,0,0,0,0,0,134.4357333,7.658,A,203819,0,1297237.7,6.364655405,
19,6/5/2011,1451953.95,FALSE,50.43,4.192,0,0,0,0,0,134.5143667,7.658,A,203819,0,1451953.95,7.123741898,
19,13/5/2011,1429143.06,FALSE,54.2,4.211,0,0,0,0,0,134.593,7.658,A,203819,0,1429143.06,7.011824511,
19,20/5/2011,1355234.3,FALSE,52.8,4.202,0,0,0,0,0,134.6803871,7.658,A,203819,0,1355234.3,6.649204932,
19,27/5/2011,1388553.11,FALSE,63.2,4.134,0,0,0,0,0,134.7677742,7.658,A,203819,0,1388553.11,6.812677474,
19,3/6/2011,1457345.75,FALSE,66.01,4.069,0,0,0,0,0,134.8551613,7.658,A,203819,0,1457345.75,7.150195762,
19,10/6/2011,1467473.63,FALSE,68.26,4.025,0,0,0,0,0,134.9425484,7.658,A,203819,0,1467473.63,7.199886321,
